"Level","Mario Type","Progress","Time Left","Kills","Mario Alive"
"ge/LVL-224.txt","0","0.14575884","18","0","false"
"ge/LVL-224.txt","1","0.14095093","17","0","false"
"ge/LVL-224.txt","2","0.2686163","16","0","false"
"ge/LVL-225.txt","0","0.35756686","15","0","false"
"ge/LVL-225.txt","1","0.4068341","17","0","false"
"ge/LVL-225.txt","2","0.37914696","16","0","false"
"ge/LVL-226.txt","0","0.22318053","17","0","false"
"ge/LVL-226.txt","1","0.19794297","18","0","false"
"ge/LVL-226.txt","2","0.19421427","16","0","false"
"ge/LVL-227.txt","0","0.29751265","17","0","false"
"ge/LVL-227.txt","1","0.2985478","15","0","false"
"ge/LVL-227.txt","2","0.29902524","15","0","false"
"ge/LVL-228.txt","0","0.6096288","7","0","false"
"ge/LVL-228.txt","1","0.7787487","8","0","false"
"ge/LVL-228.txt","2","0.08536912","19","0","false"
"ge/LVL-229.txt","0","0.20573907","18","0","false"
"ge/LVL-229.txt","1","0.33921552","11","0","false"
"ge/LVL-229.txt","2","0.40836564","14","2","false"
"ge/LVL-230.txt","0","0.08955697","19","0","false"
"ge/LVL-230.txt","1","0.09646253","19","0","false"
"ge/LVL-230.txt","2","0.1404765","19","0","false"
"ge/LVL-231.txt","0","0.13774516","19","0","false"
"ge/LVL-231.txt","1","0.16389826","17","0","false"
"ge/LVL-231.txt","2","0.17098847","18","0","false"
"ge/LVL-232.txt","0","0.43773618","15","0","false"
"ge/LVL-232.txt","1","0.16421092","17","1","false"
"ge/LVL-232.txt","2","0.118971944","19","0","false"
"ge/LVL-233.txt","0","0.14277874","19","0","false"
"ge/LVL-233.txt","1","0.12797403","19","0","false"
"ge/LVL-233.txt","2","0.1463874","18","0","false"
"ge/LVL-234.txt","0","0.37191018","15","0","false"
"ge/LVL-234.txt","1","0.4076808","15","0","false"
"ge/LVL-234.txt","2","0.4945614","14","1","false"
"ge/LVL-235.txt","0","0.6379382","8","0","false"
"ge/LVL-235.txt","1","0.39458042","15","0","false"
"ge/LVL-235.txt","2","0.17596003","18","0","false"
"ge/LVL-236.txt","0","0.1135543","19","0","false"
"ge/LVL-236.txt","1","0.45882076","16","0","false"
"ge/LVL-236.txt","2","0.11324389","19","0","false"
"ge/LVL-237.txt","0","0.28046474","17","0","false"
"ge/LVL-237.txt","1","0.373195","17","0","false"
"ge/LVL-237.txt","2","0.22387075","17","0","false"
"ge/LVL-238.txt","0","0.06400183","20","0","false"
"ge/LVL-238.txt","1","0.35708654","12","0","false"
"ge/LVL-238.txt","2","0.06150584","20","0","false"
"ge/LVL-239.txt","0","0.11503227","18","0","false"
"ge/LVL-239.txt","1","0.13287915","19","0","false"
"ge/LVL-239.txt","2","0.28618893","16","0","false"
"ge/LVL-240.txt","0","0.18469805","17","0","false"
"ge/LVL-240.txt","1","0.41025698","15","0","false"
"ge/LVL-240.txt","2","0.3811228","14","0","false"
"ge/LVL-241.txt","0","0.2687072","18","0","false"
"ge/LVL-241.txt","1","0.2722728","16","0","false"
"ge/LVL-241.txt","2","0.27316198","18","0","false"
"ge/LVL-242.txt","0","0.1287998","18","0","false"
"ge/LVL-242.txt","1","0.12723657","19","0","false"
"ge/LVL-242.txt","2","0.16489404","18","0","false"
"ge/LVL-243.txt","0","0.4320987","16","0","false"
"ge/LVL-243.txt","1","0.36616996","15","0","false"
"ge/LVL-243.txt","2","0.426362","14","0","false"
"ge/LVL-244.txt","0","0.339767","15","1","false"
"ge/LVL-244.txt","1","0.3377116","14","0","false"
"ge/LVL-244.txt","2","0.3423904","16","3","false"
"ge/LVL-245.txt","0","0.45827767","14","0","false"
"ge/LVL-245.txt","1","0.7713372","11","0","false"
"ge/LVL-245.txt","2","0.48221153","14","0","false"
"ge/LVL-246.txt","0","0.259958","10","0","false"
"ge/LVL-246.txt","1","0.6951027","9","0","false"
"ge/LVL-246.txt","2","0.5065099","13","0","false"
"ge/LVL-247.txt","0","0.18297495","18","0","false"
"ge/LVL-247.txt","1","0.5769308","14","0","false"
"ge/LVL-247.txt","2","0.5047319","13","0","false"
"ge/LVL-248.txt","0","0.30944017","17","0","false"
"ge/LVL-248.txt","1","0.24592565","17","0","false"
"ge/LVL-248.txt","2","0.7916429","8","0","false"
"ge/LVL-249.txt","0","0.10978055","19","0","false"
"ge/LVL-249.txt","1","0.3742243","15","0","false"
"ge/LVL-249.txt","2","0.108637914","19","0","false"
"ge/LVL-250.txt","0","0.18261291","18","0","false"
"ge/LVL-250.txt","1","0.15164015","18","0","false"
"ge/LVL-250.txt","2","0.16322887","18","0","false"
"ge/LVL-251.txt","0","0.18747763","18","0","false"
"ge/LVL-251.txt","1","0.17276062","18","0","false"
"ge/LVL-251.txt","2","0.23998044","15","1","false"
"ge/LVL-252.txt","0","0.122297026","19","0","false"
"ge/LVL-252.txt","1","0.38687313","14","1","false"
"ge/LVL-252.txt","2","0.14618048","18","1","false"
"ge/LVL-253.txt","0","0.0916949","19","0","false"
"ge/LVL-253.txt","1","0.47030526","11","0","false"
"ge/LVL-253.txt","2","0.08539191","19","1","false"
"ge/LVL-254.txt","0","0.12594123","19","0","false"
"ge/LVL-254.txt","1","0.23866959","17","0","false"
"ge/LVL-254.txt","2","0.23195869","18","0","false"
"ge/LVL-255.txt","0","0.22143649","17","0","false"
"ge/LVL-255.txt","1","0.2873129","17","0","false"
"ge/LVL-255.txt","2","0.6934658","11","0","false"
"ge/LVL-256.txt","0","0.29651156","12","0","false"
"ge/LVL-256.txt","1","0.27900374","13","0","false"
"ge/LVL-256.txt","2","0.37291273","16","1","false"
"ge/LVL-257.txt","0","0.32470995","16","0","false"
"ge/LVL-257.txt","1","0.1850435","17","0","false"
"ge/LVL-257.txt","2","0.18232496","19","0","false"
"ge/LVL-258.txt","0","0.1541501","19","0","false"
"ge/LVL-258.txt","1","0.24265","17","0","false"
"ge/LVL-258.txt","2","0.0785025","20","0","false"
"ge/LVL-259.txt","0","0.624799","11","0","false"
"ge/LVL-259.txt","1","0.36384302","16","0","false"
"ge/LVL-259.txt","2","0.3625804","16","0","false"
"ge/LVL-260.txt","0","0.5307187","13","0","false"
"ge/LVL-260.txt","1","0.64807695","12","0","false"
"ge/LVL-260.txt","2","0.5216294","14","0","false"
"ge/LVL-261.txt","0","0.1027453","19","0","false"
"ge/LVL-261.txt","1","0.26808804","17","0","false"
"ge/LVL-261.txt","2","0.18428376","17","0","false"
"ge/LVL-262.txt","0","0.07003292","19","0","false"
"ge/LVL-262.txt","1","0.29478452","16","0","false"
"ge/LVL-262.txt","2","0.2888171","14","0","false"
"ge/LVL-263.txt","0","0.82868445","7","0","false"
"ge/LVL-263.txt","1","0.8963519","5","0","false"
"ge/LVL-263.txt","2","1.0","8","1","true"
"ge/LVL-264.txt","0","0.41541147","14","0","false"
"ge/LVL-264.txt","1","0.3480769","16","0","false"
"ge/LVL-264.txt","2","0.3638153","16","0","false"
"ge/LVL-265.txt","0","0.16328752","19","0","false"
