"Level","Mario Type","Progress","Time Left","Kills","Mario Alive"
"ge/LVL-177.txt","0","0.58050305","17","0","false"
"ge/LVL-177.txt","1","0.58050305","17","0","false"
"ge/LVL-177.txt","2","0.58050305","17","0","false"
"ge/LVL-178.txt","0","0.4153683","18","0","false"
"ge/LVL-178.txt","1","0.4153683","18","0","false"
"ge/LVL-178.txt","2","0.4153683","18","0","false"
"ge/LVL-179.txt","0","0.9737665","14","0","false"
"ge/LVL-179.txt","1","0.9737665","14","0","false"
"ge/LVL-179.txt","2","0.9737665","13","2","false"
"ge/LVL-180.txt","0","0.24237055","19","0","false"
"ge/LVL-180.txt","1","0.24237055","19","0","false"
"ge/LVL-180.txt","2","0.24237055","19","0","false"
"ge/LVL-181.txt","0","0.24121252","19","0","false"
"ge/LVL-181.txt","1","1.0","14","0","true"
"ge/LVL-181.txt","2","1.0","14","0","true"
"ge/LVL-182.txt","0","0.31222808","18","0","false"
"ge/LVL-182.txt","1","0.7325605","15","0","false"
"ge/LVL-182.txt","2","0.4360577","17","1","false"
"ge/LVL-183.txt","0","0.29684347","18","0","false"
"ge/LVL-183.txt","1","0.39851674","17","0","false"
"ge/LVL-183.txt","2","0.39851674","17","1","false"
"ge/LVL-184.txt","0","0.3199204","18","0","false"
"ge/LVL-184.txt","1","0.5976259","16","0","false"
"ge/LVL-184.txt","2","0.5976259","16","1","false"
"ge/LVL-185.txt","0","0.08611241","20","0","false"
"ge/LVL-185.txt","1","0.3235356","18","0","false"
"ge/LVL-185.txt","2","0.3235356","18","0","false"
"ge/LVL-186.txt","0","0.80453575","15","0","false"
"ge/LVL-186.txt","1","0.797822","15","0","false"
"ge/LVL-186.txt","2","0.797822","15","0","false"
"ge/LVL-187.txt","0","1.0","14","0","true"
"ge/LVL-187.txt","1","1.0","14","0","true"
"ge/LVL-187.txt","2","1.0","14","0","true"
"ge/LVL-188.txt","0","0.6961177","16","0","false"
"ge/LVL-188.txt","1","1.0","14","0","true"
"ge/LVL-188.txt","2","1.0","14","1","true"
"ge/LVL-189.txt","0","0.20561402","19","0","false"
"ge/LVL-189.txt","1","0.32350114","18","0","false"
"ge/LVL-189.txt","2","0.32350114","18","0","false"
"ge/LVL-190.txt","0","0.30453578","18","0","false"
"ge/LVL-190.txt","1","0.6672809","16","0","false"
"ge/LVL-190.txt","2","0.6672809","16","1","false"
"ge/LVL-191.txt","0","0.12310379","19","0","false"
"ge/LVL-191.txt","1","0.6753639","16","0","false"
"ge/LVL-191.txt","2","0.6753639","16","0","false"
"ge/LVL-192.txt","0","0.38145885","18","0","false"
"ge/LVL-192.txt","1","0.5154114","16","0","false"
"ge/LVL-192.txt","2","0.6343574","15","1","false"
"ge/LVL-193.txt","0","0.08584145","20","0","false"
"ge/LVL-193.txt","1","0.31419173","18","0","false"
"ge/LVL-193.txt","2","0.54289055","17","0","false"
"ge/LVL-194.txt","0","0.08611241","20","0","false"
"ge/LVL-194.txt","1","0.24237055","19","0","false"
"ge/LVL-194.txt","2","0.24237055","19","0","false"
"ge/LVL-195.txt","0","0.1703006","19","0","false"
"ge/LVL-195.txt","1","0.30002686","18","0","false"
"ge/LVL-195.txt","2","0.9583819","14","0","false"
"ge/LVL-196.txt","0","1.0","14","0","true"
"ge/LVL-196.txt","1","0.47305208","17","0","false"
"ge/LVL-196.txt","2","0.47305208","17","0","false"
"ge/LVL-197.txt","0","0.5831987","17","0","false"
"ge/LVL-197.txt","1","0.5831987","17","0","false"
"ge/LVL-197.txt","2","0.5831987","17","2","false"
"ge/LVL-198.txt","0","0.6776392","16","0","false"
